health_expenditures,treatment_locality,age_hh,educ_hh,dirtfloor,bathroom,hospital_distance
21.15366745,Yes,71,1,1,0,79.32525308
17.88670731,Yes,44,3,0,1,79.32525308
28.2071228,Yes,22,6,0,0,79.32525308
19.14253616,Yes,27,6,0,0,79.32525308
31.09947014,Yes,62,0,0,1,79.32525308
15.53107452,Yes,54,3,1,1,79.32525308
21.10085678,Yes,63,0,1,0,79.32525308
19.98586464,Yes,58,3,0,1,79.32525308
29.35467529,Yes,71,1,1,1,89.38165253
28.84202385,Yes,26,4,0,0,89.38165253
18.60770988,Yes,69,1,0,0,89.38165253
14.72054195,Yes,53,0,0,1,89.38165253
13.80704308,Yes,23,6,0,1,89.38165253
28.63633347,Yes,35,6,0,1,89.38165253
36.58427429,Yes,31,9,0,0,89.38165253
51.02379608,Yes,62,0,0,1,89.38165253
12.47559166,Yes,47,3,0,0,89.38165253
32.75195694,Yes,38,2,0,0,89.38165253
19.21035004,Yes,68,3,0,0,89.38165253
12.19998264,Yes,45,3,0,0,89.38165253
11.86676598,Yes,86,0,0,0,89.38165253
11.94726276,Yes,63,3,1,0,89.38165253
11.51785564,Yes,49,6,0,1,89.38165253
8.590800285,Yes,38,12,0,0,89.38165253
14.2960701,Yes,34,6,0,1,89.38165253
17.81214333,Yes,46,2,1,0,89.38165253
11.40806961,Yes,60,1,1,1,89.38165253
15.14146519,Yes,36,3,1,0,89.38165253
21.26199532,Yes,56,3,0,0,89.38165253
20.76260567,Yes,32,9,0,1,89.38165253
12.56631184,No,59,0,1,0,66.12474894
23.26003838,No,55,1,1,1,66.12474894
10.02539539,No,56,3,0,0,66.12474894
21.02196121,No,64,0,0,1,66.12474894
14.28621292,No,21,6,0,0,66.12474894
16.6667099,No,27,3,0,1,66.12474894
9.831869125,No,27,3,0,1,156.6966482
54.96213531,No,57,3,1,0,156.6966482
60.68802261,No,36,16,0,1,140.6304937
18.57628632,No,79,1,1,1,140.6304937
22.96216583,No,30,4,0,1,140.6304937
28.92768288,No,23,9,0,1,140.6304937
8.419419289,No,43,6,0,1,140.6304937
12.22077179,No,47,2,0,1,140.6304937
24.96317101,No,75,2,1,1,140.6304937
18.00438499,No,33,9,0,1,140.6304937
19.22936821,No,40,0,0,1,140.6304937
22.37623024,No,31,15,0,1,140.6304937
34.06692123,No,63,0,1,1,140.6304937
11.72382832,No,39,6,0,1,140.6304937
18.49388695,No,62,0,1,1,140.6304937
46.17214203,No,73,2,1,0,140.6304937
21.49295616,No,33,6,0,1,140.6304937
14.29660416,No,45,4,0,1,140.6304937
12.95318699,No,36,9,0,1,140.6304937
26.11686516,No,40,9,1,1,140.6304937
14.19828987,No,40,6,0,1,140.6304937
35.41909027,No,49,2,1,1,140.6304937
14.55450153,No,66,3,1,1,140.6304937
14.85012341,No,69,2,0,1,140.6304937
8.44843483,No,60,0,0,1,140.6304937
21.30707741,No,74,0,1,1,140.6304937
11.02698135,No,48,3,0,1,140.6304937
15.35286522,No,63,0,1,1,140.6304937
18.35128021,No,74,0,1,1,140.6304937
13.80565739,No,59,0,1,1,140.6304937
32.61398315,No,38,2,1,1,140.6304937
20.33479881,No,60,1,0,1,140.6304937
9.49622345,No,57,1,1,1,140.6304937
10.91626644,No,50,3,1,1,140.6304937
76.06317902,No,69,1,0,1,140.6304937
12.17502594,No,75,0,1,1,140.6304937
22.97465515,No,74,1,1,1,140.6304937
10.43020058,No,43,0.5,0,1,140.6304937
17.01727295,No,37,3,1,1,140.6304937
27.84634209,No,67,1,0,1,140.6304937
20.81542969,No,55,2,1,1,140.6304937
17.05575752,No,50,0,0,1,140.6304937
17.89263344,Yes,69,0,1,1,138.7769189
26.31279373,Yes,66,1,0,1,138.7769189
10.08593559,Yes,49,0,1,1,138.7769189
11.92885113,Yes,55,0,0,1,138.7769189
18.49118805,Yes,39,4,0,1,138.7769189
15.39478302,Yes,61,3,0,1,138.7769189
12.38470936,Yes,57,0,0,1,138.7769189
37.10044861,Yes,67,0,1,0,150.4639604
13.06282902,Yes,43,4,1,1,150.4639604
8.453587532,No,65,0,1,0,148.6395262
8.438627243,No,45,3,0,1,148.6395262
35.21615982,No,55,0,1,0,148.6395262
19.14590263,No,58,0,0,1,146.8077239
25.40778351,Yes,66,3,1,1,148.9248463
18.14094734,Yes,49,2,0,1,148.9248463
16.74803352,Yes,46,4,1,1,148.9248463
19.91478157,Yes,76,6,1,1,148.9248463
18.4145813,Yes,70,1,0,1,148.9248463
13.34169674,Yes,47,0,1,1,148.9248463
11.29959393,Yes,55,3,1,1,148.9248463
17.53785706,Yes,50,2,1,1,148.9248463
8.911601067,Yes,46,2,0,1,148.9248463
22.45665169,Yes,60,0,1,1,148.9248463
24.46983719,Yes,26,6,1,1,148.9248463
14.53545284,Yes,55,5,0,1,148.9248463
21.12554169,Yes,61,5,1,1,148.9248463
13.79112148,Yes,23,6,1,0,148.9248463
15.16002655,Yes,64,0,1,1,148.9248463
21.85110474,Yes,78,2,1,1,148.9248463
17.12986565,Yes,62,2,0,1,148.9248463
23.3385334,Yes,75,4,0,1,148.9248463
10.80292606,Yes,77,6,0,1,148.9248463
17.67749023,Yes,48,1,1,1,148.9248463
23.88717651,Yes,88,2,1,1,148.9248463
37.88257599,Yes,61,0,1,0,148.9248463
12.60755348,Yes,71,2,1,1,148.9248463
50.24688721,Yes,68,2,1,0,148.9248463
33.8717804,Yes,22,9,0,1,130.3492088
13.59900665,Yes,64,2,0,1,130.3492088
33.25183105,Yes,26,9,0,1,130.3492088
15.43844032,Yes,45,0,0,1,130.3492088
14.18531513,Yes,66,2,0,1,130.3492088
40.96037674,Yes,66,2,0,1,130.3492088
19.63423347,Yes,28,2,0,1,130.3492088
30.39507294,Yes,45,2,0,1,130.3492088
29.52174568,Yes,63,3,0,1,130.3492088
10.54830265,Yes,36,3,1,1,130.3492088
39.39531708,Yes,81,1,1,1,130.3492088
36.06684494,Yes,50,4,0,1,130.3492088
12.74968433,Yes,60,2,1,1,130.3492088
15.42159081,No,43,1,1,1,73.23500028
11.21382236,No,51,0,0,1,73.23500028
28.69379997,No,71,0,1,1,73.23500028
23.61022949,No,64,2,0,1,73.23500028
27.1896553,No,56,1,0,1,73.23500028
22.08427811,No,70,2,0,1,73.23500028
27.97775269,No,68,0,0,1,73.23500028
78.04078674,No,68,2,0,0,73.23500028
24.93173981,No,49,0,1,0,73.23500028
19.05625534,No,55,2,0,0,73.23500028
15.75544548,No,55,2,0,1,73.23500028
19.76307106,No,58,0,0,1,73.23500028
29.94827652,No,66,2,0,1,73.23500028
23.96116066,No,54,1,0,1,73.23500028
13.34336662,No,41,2,0,1,73.23500028
31.70539665,No,62,0,0,1,73.23500028
17.43114281,No,69,0,0,1,73.23500028
12.3380022,No,51,0,1,0,73.23500028
76.447052,No,57,0,1,1,73.23500028
54.51227188,No,78,0,0,0,96.91879748
14.48168659,No,54,2,0,1,96.91879748
29.99765968,No,61,2,1,0,96.91879748
33.39239883,No,61,2,0,1,96.91879748
9.585180283,No,53,0,1,1,96.91879748
50.92240143,No,78,2,1,1,132.6925304
21.1683979,No,51,4,1,1,132.6925304
25.26726151,No,59,0,1,1,132.6925304
10.28066635,No,48,6,0,1,132.6925304
34.5782814,No,50,6,0,1,132.6925304
12.65884018,No,31,4,1,1,132.6925304
15.01672935,No,54,3,1,1,132.6925304
39.27714157,No,59,3,1,1,132.6925304
32.00531387,No,35,6,1,0,132.6925304
24.21275711,No,28,6,1,1,132.6925304
36.68035126,No,64,2,0,0,132.6925304
17.30653954,No,32,4,1,0,132.6925304
9.279543877,No,60,3,0,0,132.6925304
12.20630074,No,30,9,0,1,132.6925304
17.39940453,No,54,2,1,1,132.6925304
15.52535248,No,66,0,0,1,132.6925304
22.31433487,No,34,6,0,1,132.6925304
42.06128693,No,56,6,0,1,132.6925304
16.8171978,No,68,3,0,1,132.6925304
20.60910416,No,70,3,0,1,132.6925304
14.52096367,No,36,6,0,1,132.6925304
16.90232277,No,64,3,0,1,132.6925304
17.29033089,No,36,0,1,1,132.6925304
25.74445724,No,69,1,1,0,132.6925304
16.22817039,No,63,3,0,1,132.6925304
17.79363823,No,35,6,0,0,132.6925304
44.29681015,No,70,1,0,1,132.6925304
17.66428375,No,54,0,1,1,132.6925304
20.55587959,No,59,2,0,1,132.6925304
17.33525658,No,60,1,1,1,132.6925304
19.52044678,No,46,0,1,1,132.6925304
27.31184006,No,59,3,0,1,132.6925304
15.74821186,No,38,6,0,1,132.6925304
17.01278305,No,62,0,0,1,132.6925304
15.176651,Yes,28,9,0,1,125.9521374
28.30525017,Yes,54,9,0,1,125.9521374
13.90434933,Yes,39,6,0,1,125.9521374
13.67715168,Yes,30,9,0,1,125.9521374
18.56777191,Yes,52,3,1,1,125.9521374
15.38827229,Yes,50,3,0,1,125.9521374
17.61408424,Yes,51,2,0,1,125.9521374
17.00670052,Yes,28,9,0,0,125.9521374
16.90397072,Yes,32,6,0,1,125.9521374
23.17923546,Yes,59,1,0,1,125.9521374
26.22607422,Yes,40,6,0,1,125.9521374
18.84840965,Yes,61,2,1,1,135.0014847
16.43769646,Yes,50,7,1,1,135.0014847
12.19029999,Yes,33,3,0,1,135.0014847
14.98876667,Yes,62,0,1,1,135.0014847
26.9265728,Yes,42,3,0,1,135.0014847
22.93323326,Yes,45,3,0,1,135.0014847
21.67261887,Yes,71,0,1,1,135.0014847
26.83808136,Yes,39,0,1,1,135.0014847
12.37902451,Yes,27,6,0,1,135.0014847
13.38034153,Yes,66,2,0,1,135.0014847
21.28707504,Yes,53,3,0,1,135.0014847
24.01903534,Yes,60,0,1,1,135.0014847
36.33937836,Yes,51,9,1,1,135.0014847
19.03421974,Yes,35,5,0,1,135.0014847
30.69070435,Yes,56,2,0,1,135.0014847
40.80664063,Yes,36,6,0,1,135.0014847
17.65640068,Yes,62,9,0,1,135.0014847
96.64143372,Yes,63,4,0,1,135.0014847
18.61501694,Yes,75,0,1,1,135.0014847
27.9664917,Yes,54,11,0,1,135.0014847
53.52476883,Yes,69,3,1,0,135.0014847
13.92906094,Yes,40,6,1,1,135.0014847
16.43344307,Yes,55,6,0,1,135.0014847
27.39829254,Yes,75,3,0,1,135.0014847
12.87942696,Yes,62,2,1,1,135.0014847
15.26387024,Yes,68,6,0,1,135.0014847
17.39295197,Yes,58,3,1,1,135.0014847
17.40914345,Yes,44,4,1,1,135.0014847
14.9474411,Yes,38,9,1,1,135.0014847
17.33800507,No,49,2,1,1,132.2986473
13.15628147,No,38,5,1,1,132.2986473
17.70312119,No,38,16,1,1,132.2986473
15.45349312,No,42,9,1,1,132.2986473
17.14493752,No,59,3,1,1,132.2986473
45.42218781,No,65,0,1,1,132.2986473
23.40883636,No,67,2,0,1,132.2986473
51.89081192,No,67,2,1,0,132.2986473
12.50384521,No,65,2,1,1,132.2986473
26.92990303,No,47,2,1,1,132.2986473
24.89971352,No,66,2,1,0,132.2986473
21.02482605,No,37,6,1,1,132.2986473
29.80218315,No,66,3,1,1,132.2986473
23.87411499,No,60,3,1,1,132.2986473
30.36796761,No,28,6,1,0,132.2986473
10.75564384,No,36,6,0,1,132.2986473
17.6131916,No,64,2,1,1,132.2986473
46.69010925,No,66,2,1,1,132.2986473
13.0083189,No,31,3,1,1,132.2986473
18.38553047,No,58,3,0,1,132.2986473
39.3993454,No,61,0,1,1,132.2986473
12.72526073,No,63,3,1,1,132.2986473
28.23757553,No,29,9,1,0,132.2986473
37.75241852,No,57,2,1,1,132.2986473
21.0803051,No,65,1,1,1,132.2986473
22.97883987,No,81,1,1,1,132.2986473
18.52447128,No,41,4,1,1,132.2986473
14.49548149,No,57,2,1,1,132.2986473
18.09102821,No,43,6,0,1,132.2986473
24.67846489,No,50,2,1,1,132.2986473
15.46712685,No,43,3,1,1,132.2986473
10.19351196,No,53,0,1,1,132.2986473
16.32245827,No,56,1,1,1,132.2986473
15.3813343,No,78,2,1,1,132.2986473
26.3099823,No,48,6,0,1,132.2986473
13.94873714,No,36,6,1,1,132.2986473
21.58432007,No,56,2,1,1,132.2986473
11.2319231,No,52,3,1,1,132.2986473
13.04152012,No,44,3,1,1,132.2986473
11.92691517,No,55,2,1,1,132.2986473
24.59899902,No,31,5,1,1,132.2986473
9.935144424,No,47,2,1,1,132.2986473
14.89694118,No,47,6,1,1,132.2986473
8.243543625,No,26,7,1,0,132.2986473
19.7668457,No,48,3,1,1,132.2986473
53.16243744,No,55,1,1,1,128.1955162
33.59507751,No,61,2,0,1,128.1955162
20.12806129,No,34,5,1,1,128.1955162
15.71617508,No,75,1,1,1,128.1955162
14.27580833,No,33,8,0,1,128.1955162
42.647892,No,61,0,0,0,128.1955162
28.10859489,No,35,12,0,1,128.1955162
21.24733162,No,49,0,0,1,128.1955162
13.63170147,No,55,3,1,1,128.1955162
15.98588085,No,65,0,1,1,128.1955162
35.01485825,No,37,3,1,1,128.1955162
37.04924774,No,26,6,1,1,128.1955162
17.59293747,No,58,0,0,1,132.3560628
17.68561363,No,76,0,0,1,132.3560628
8.942845345,No,37,2,1,1,132.3560628
22.78837585,No,66,2,0,1,132.3560628
14.71937847,No,87,0,1,1,132.3560628
10.09296417,No,30,6,0,1,132.3560628
34.90327835,No,87,0,0,1,132.3560628
33.68370819,Yes,63,2,0,1,127.6094294
11.16563416,Yes,62,4,0,1,85.39800473
15.43354702,Yes,67,2,0,1,85.39800473
13.60349846,Yes,34,10,1,1,85.39800473
18.48664284,Yes,52,3,0,0,85.39800473
14.91238689,Yes,52,6,0,0,85.39800473
12.96876144,Yes,55,6,0,1,85.39800473
13.38644886,Yes,49,3,0,1,66.40399449
22.52210045,Yes,77,0,0,1,66.40399449
14.47381401,Yes,53,2,0,1,66.40399449
20.69970131,Yes,52,3,0,1,66.40399449
28.50317192,Yes,50,9,0,1,66.40399449
13.53246117,Yes,48,2,0,1,116.2867993
13.58645439,Yes,51,1,0,1,116.2867993
25.99918175,Yes,33,9,0,1,116.2867993
13.98903751,Yes,37,5,0,1,143.9758536
51.59394836,Yes,72,2,1,0,143.9758536
38.60073471,Yes,73,0,1,0,143.9758536
21.33312607,Yes,44,4,0,0,143.9758536
27.13446045,Yes,68,4,0,1,143.9758536
18.34150505,Yes,52,5,0,1,143.9758536
14.72606277,Yes,65,3,1,1,143.9758536
31.48398209,Yes,76,0,0,1,143.9758536
10.31586933,Yes,88,0,1,1,143.9758536
25.28701591,Yes,71,0,1,0,143.9758536
18.52979469,No,65,6,0,1,132.9674129
10.06411457,No,69,0,0,1,132.9674129
25.45312691,No,37,3,0,1,132.9674129
13.05175972,No,52,0,0,1,132.9674129
14.51945496,No,62,0,0,1,132.9674129
33.5376091,No,52,3,0,1,132.9674129
48.1618042,No,52,3,0,1,132.9674129
33.23974228,No,65,0,0,1,132.9674129
14.14260292,No,33,6,0,1,132.9674129
35.36067581,No,69,0,0,1,132.9674129
13.20059872,No,59,0,1,1,132.9674129
35.23270416,No,34,6,0,0,132.9674129
13.87816525,No,71,0,0,1,132.9674129
44.8179245,No,48,2,0,1,132.9674129
37.86371231,No,70,1,0,1,132.9674129
32.1076088,No,61,2,0,1,132.9674129
20.26170921,No,61,2,0,1,132.9674129
32.94839478,No,67,1,0,1,132.9674129
25.67124367,No,57,0,0,1,132.9674129
36.8414917,No,85,2,0,1,132.9674129
81.64504242,No,69,2,0,1,132.9674129
18.46834946,No,50,3,0,1,132.9674129
42.02067184,No,57,2,0,1,132.9674129
21.3052597,No,49,0,0,1,132.9674129
24.92046928,No,39,3,0,0,132.9674129
20.6080513,No,81,0,0,1,132.9674129
35.72620773,No,60,1,0,1,132.9674129
18.42579079,No,51,1,1,1,132.9674129
18.1136837,No,53,3,0,1,132.9674129
11.70470142,No,49,3,1,1,132.9674129
27.36638832,No,74,0,0,1,132.9674129
54.20703888,No,64,1,1,0,132.9674129
21.44301796,No,54,0,0,1,132.9674129
16.85871315,No,45,3,0,1,132.9674129
28.86055565,No,58,0,0,1,132.9674129
36.78840256,No,62,2,0,1,132.9674129
14.28166771,No,28,7,0,1,132.9674129
23.84799957,No,43,5,0,1,132.9674129
21.92789459,No,62,1,0,1,132.9674129
11.23672771,No,48,2,0,1,132.9674129
18.29806709,No,61,0,0,0,132.9674129
15.65198708,No,53,0,0,1,132.9674129
21.7122097,No,81,0,0,1,132.9674129
40.41275406,No,71,3,0,1,132.9674129
14.03170967,No,47,3,0,1,132.9674129
39.16652679,No,76,0,0,1,149.9579517
13.57747841,No,44,2,0,1,149.9579517
23.3898983,No,72,0,1,1,149.9579517
19.91604614,No,34,6,0,1,149.9579517
24.40488815,No,88,0,0,1,149.9579517
39.211586,No,87,0,1,0,149.9579517
18.31534767,No,51,2,0,1,149.9579517
26.16769218,No,41,4,0,1,149.9579517
14.69904137,No,19,9,0,1,149.9579517
19.45941162,No,58,0,1,1,149.9579517
10.99217796,No,62,3,0,1,149.9579517
13.17733192,No,44,6,0,1,149.9579517
13.50636101,No,39,6,0,1,149.9579517
25.93676567,No,62,2,0,1,149.9579517
15.21679115,No,51,3,0,1,149.9579517
25.88156509,No,54,0,1,1,149.9579517
26.02753067,No,51,0,0,1,149.9579517
15.62173271,No,63,2,0,1,149.9579517
26.87956047,No,79,0,1,0,149.9579517
23.00297546,No,61,0,1,0,149.9579517
21.44205093,No,56,6,0,1,149.9579517
11.91941452,No,34,4,0,1,149.9579517
30.74298096,Yes,61,2,1,0,81.91323277
15.46101189,Yes,46,2,1,1,81.91323277
17.31682396,Yes,54,2,0,1,81.91323277
39.07759476,Yes,55,6,1,1,81.91323277
21.29356956,Yes,78,0,0,0,81.91323277
35.73288345,Yes,77,2,1,1,81.91323277
25.45578194,Yes,50,0,0,0,89.64618752
20.28071213,Yes,68,0,0,1,89.64618752
11.60849857,Yes,56,1,1,1,89.64618752
21.10470963,Yes,74,1,1,0,89.64618752
13.86568546,Yes,41,3,0,0,89.64618752
24.51223755,Yes,31,6,1,1,89.64618752
8.804966927,Yes,65,0,1,0,89.64618752
19.83981133,Yes,69,2,0,1,89.64618752
15.86014938,Yes,34,9,0,1,68.28208141
12.42182732,Yes,56,2,0,1,68.28208141
10.23277855,Yes,50,4,0,1,68.28208141
18.5269165,Yes,66,0,0,1,68.28208141
12.05873013,Yes,70,1,0,1,68.28208141
16.28351021,Yes,78,2,0,1,68.28208141
56.49501419,Yes,71,0,0,1,68.28208141
54.02210617,Yes,73,0,0,1,68.28208141
22.11711884,Yes,71,0,1,1,68.28208141
21.96056938,Yes,81,1,0,1,68.28208141
22.93266106,Yes,45,6,0,1,68.28208141
12.05847454,Yes,49,4,0,1,68.28208141
14.27331638,Yes,72,0,0,1,68.28208141
18.49168396,Yes,64,0,0,1,68.28208141
29.04624939,Yes,36,9,0,0,68.28208141
20.87263298,Yes,58,0,0,1,68.28208141
14.09901237,Yes,68,2,0,0,68.28208141
20.03960228,Yes,72,3,0,1,68.28208141
27.64075661,Yes,60,2,0,1,68.28208141
28.99260521,No,55,3,0,1,116.71359
22.41456604,No,74,0,0,1,116.71359
12.00529766,No,34,6,0,1,116.71359
15.88859463,No,61,3,0,1,116.71359
24.36827087,No,40,3,1,0,116.71359
19.51491356,No,73,2,0,0,116.71359
13.746068,No,37,3,1,1,116.71359
24.43422508,No,22,6,0,0,116.71359
15.15533924,No,63,4,0,1,116.71359
17.03550911,No,49,3,1,1,116.71359
14.81148815,No,37,2,0,1,116.71359
21.15198326,No,48,3,1,1,116.71359
14.71241665,No,76,0,0,1,63.7089841
13.63796139,No,73,1,0,1,63.7089841
40.42079544,No,70,0,0,1,63.7089841
28.8808403,No,60,0,0,1,63.7089841
116.8306427,No,43,6,0,1,63.7089841
16.36359024,No,27,9,0,1,63.7089841
26.15931129,No,75,0,0,0,63.7089841
32.20094681,No,60,3,0,1,63.7089841
12.55925655,No,87,6,1,1,63.7089841
45.05870438,No,67,0,1,1,63.7089841
47.41293716,No,69,15,0,1,63.7089841
9.435887337,No,44,4,0,1,63.7089841
11.18343353,No,52,3,0,1,63.7089841
48.79495621,No,76,0,0,1,63.7089841
19.10782433,No,68,1,0,1,63.7089841
20.71184731,No,81,2,0,1,63.7089841
14.46481323,No,56,3,0,1,63.7089841
43.09261703,No,43,6,0,1,63.7089841
37.72225189,No,50,3,1,1,63.7089841
12.05174828,No,46,3,1,1,63.7089841
26.70545769,No,64,0,0,1,63.7089841
33.58182526,No,18,9,1,1,63.7089841
43.96207809,No,72,0,0,1,63.7089841
12.13895512,No,32,9,0,1,63.7089841
9.924947739,No,50,4,1,1,63.7089841
35.79772949,No,64,2,0,1,63.7089841
13.84740543,No,53,0,1,1,63.7089841
19.52856827,No,42,6,0,1,63.7089841
17.91654015,No,61,0,0,1,63.7089841
31.60090446,No,60,4,0,1,63.7089841
16.91368294,No,83,0,0,1,63.7089841
9.832978249,No,34,6,0,1,63.7089841
21.27651978,No,46,3,0,1,63.7089841
26.66264915,No,48,6,0,1,63.7089841
18.098526,No,58,2,0,1,63.7089841
23.76345253,No,65,0,1,1,63.7089841
22.8197422,No,48,1,0,1,63.7089841
19.91048431,No,61,0,0,1,63.7089841
13.6325531,No,39,3,0,1,63.7089841
15.32324505,No,46,4,0,1,63.7089841
17.56626511,No,63,0,0,1,63.7089841
42.8758812,No,52,3,0,1,63.7089841
17.73669243,No,38,6,0,1,63.7089841
17.61189842,No,63,3,0,1,63.7089841
8.932637215,No,74,0,0,1,63.7089841
22.87001991,No,65,0,0,1,63.7089841
12.13398838,No,51,1,1,1,63.7089841
73.10790253,No,65,0,1,1,63.7089841
37.55259323,No,57,1,0,1,63.7089841
37.63835907,Yes,66,1,0,1,127.6217695
10.33768082,Yes,64,2,1,1,127.6217695
10.78178215,Yes,59,3,1,1,127.6217695
14.65275192,Yes,29,8,1,1,127.6217695
56.65711975,Yes,58,2,1,1,127.6217695
14.82840443,Yes,34,6,1,1,127.6217695
25.10502243,Yes,57,3,0,1,127.6217695
11.82267666,Yes,41,2,1,1,127.6217695
11.49391747,Yes,18,9,1,0,127.6217695
20.64108658,Yes,51,0,0,0,127.6217695
22.05639458,Yes,52,0,0,0,127.6217695
20.18865395,Yes,28,6,1,1,72.64153864
33.68972015,Yes,56,0,1,0,72.64153864
63.5065918,Yes,56,0,0,1,72.64153864
39.08083725,Yes,51,3,0,1,72.64153864
32.70727921,Yes,64,1,1,1,72.64153864
22.67446709,Yes,70,0,1,1,72.64153864
14.09299755,Yes,46,0,1,1,72.64153864
13.82128334,Yes,57,14,1,1,72.64153864
16.46180153,Yes,41,3,1,0,72.64153864
21.8536396,Yes,33,3,0,1,72.64153864
22.24131393,Yes,47,2,0,1,72.64153864
20.17959785,Yes,58,0,1,1,72.64153864
14.00952244,Yes,74,0,1,1,72.64153864
17.62448311,Yes,32,6,0,1,72.64153864
19.65813065,Yes,50,1,1,1,72.64153864
19.4621315,Yes,67,0,0,1,72.64153864
21.95913315,Yes,51,1,0,1,72.64153864
19.62584496,Yes,45,2,0,1,72.64153864
48.48342896,Yes,69,2,0,1,72.64153864
13.43926334,Yes,57,1,1,1,72.64153864
9.851960182,Yes,59,0,0,1,72.64153864
27.15146637,Yes,67,0,1,1,72.64153864
22.03403473,Yes,56,0,1,1,72.64153864
18.04427338,Yes,52,1,0,1,72.64153864
40.55489349,Yes,65,0,0,0,72.64153864
22.10993767,Yes,66,0,1,1,72.64153864
23.00604057,Yes,58,3,0,1,72.64153864
18.36843872,Yes,53,0,0,1,72.64153864
28.69093704,Yes,75,4,0,1,72.64153864
24.28916931,Yes,67,1,0,1,72.64153864
26.86375999,Yes,67,0,1,0,72.64153864
8.486483574,Yes,37,6,1,1,72.64153864
10.40480614,Yes,54,0,1,0,72.64153864
18.30378342,Yes,63,1,1,1,109.9433136
14.70840549,Yes,76,0,1,0,109.9433136
34.44200516,Yes,85,0,1,0,125.1264437
20.44529152,Yes,83,1,1,0,125.1264437
19.37750816,Yes,82,2,0,1,126.6957563
51.73503113,Yes,72,5,0,1,126.6957563
32.03573608,Yes,72,0,1,1,126.6957563
17.18596268,Yes,43,2,0,1,126.6957563
10.390172,Yes,41,4,0,1,126.6957563
11.31602097,Yes,61,1,0,1,126.6957563
77.56659698,Yes,69,0,0,1,126.6957563
89.87358093,Yes,63,6,0,1,126.6957563
15.99117756,Yes,46,3,0,1,126.6957563
47.55041504,Yes,70,0,0,1,126.6957563
29.88152313,Yes,61,2,0,1,126.6957563
16.89188576,Yes,62,3,0,1,126.6957563
24.98994446,Yes,69,0,1,0,126.6957563
47.884552,Yes,74,1,0,1,126.6957563
23.92786217,Yes,73,0,0,1,126.6957563
21.08353615,Yes,53,3,1,0,40.60159071
15.53114033,Yes,39,3,0,1,40.60159071
8.342078209,Yes,34,3,0,0,52.33219609
8.860595703,Yes,62,1,0,0,52.33219609
16.54500198,Yes,43,3,0,0,52.33219609
10.91520882,Yes,57,0,0,0,52.33219609
48.54883957,No,61,3,0,1,55.84136626
17.76604462,No,48,0,0,0,55.84136626
34.27550125,No,48,2,0,1,55.84136626
42.14894867,No,88,0,0,0,55.84136626
28.44155121,No,60,3,0,0,55.84136626
29.08000755,No,81,0,0,1,55.84136626
21.46313286,No,70,1,0,1,55.84136626
15.9787569,No,83,0,0,1,55.84136626
18.93819046,No,54,0,0,0,55.84136626
73.74173737,No,66,1,0,1,55.84136626
19.18039513,No,48,0,0,0,55.84136626
46.36866379,Yes,65,2,1,0,67.72794258
23.19790459,Yes,31,6,1,0,67.72794258
9.211316109,Yes,51,0,0,0,67.72794258
14.46354771,Yes,83,1,0,0,67.72794258
50.65890503,Yes,62,1,0,0,67.72794258
18.33810234,Yes,38,6,0,1,67.72794258
19.83739471,Yes,48,1,0,0,67.72794258
13.86558723,Yes,67,0,1,0,67.72794258
19.08771324,Yes,31,9,0,0,67.72794258
16.924757,Yes,43,4,0,0,67.72794258
30.2285881,Yes,26,6,0,0,67.72794258
9.468658447,Yes,60,0,0,0,67.72794258
13.77239513,Yes,82,0,1,1,67.72794258
15.21824646,Yes,47,3,0,1,67.72794258
15.28329563,Yes,70,0,1,0,67.72794258
15.45904064,No,60,0,1,1,82.9814194
22.32543945,No,79,0,0,0,82.9814194
30.42302132,No,51,3,1,1,82.9814194
8.537520409,No,38,6,0,0,82.9814194
15.00943089,No,49,1,0,1,82.9814194
12.94402027,No,48,3,0,1,82.9814194
29.12553787,No,71,1,0,0,82.9814194
12.69762897,No,64,0,0,1,82.9814194
31.57468224,No,73,2,0,1,82.9814194
31.41587257,No,36,6,0,0,82.9814194
17.69037437,No,54,2,0,0,82.9814194
34.51560593,No,62,2,0,0,82.9814194
29.5347805,No,51,2,0,1,82.9814194
29.94658279,No,50,3,0,1,82.9814194
12.20393848,No,53,2,0,0,82.9814194
11.82890797,No,37,6,0,0,82.9814194
26.43024063,No,69,3,0,1,82.9814194
25.32159996,No,66,2,0,0,82.9814194
24.74430847,No,26,4,0,0,82.9814194
84.25331879,No,60,3,0,1,82.9814194
32.72208786,No,66,3,0,0,82.9814194
11.17058659,No,60,0.5,0,1,82.9814194
29.35628319,No,39,4,0,1,82.9814194
